0.908669349274,-0.154439888095,-9.52556144637e+12,-1.49848717897e+12,9.52556144637e+12,1.49848717897e+12,-0.0572384120087,
-0.294863808146,-0.0414665141651,1.90804599334e+13,-1.75167379041e+12,-1.90804599334e+13,1.75167379041e+12,-0.0149076478095,
0.395058098494,-0.333043089459,1.66882028742e+12,3.31855471011e+12,-1.66882028741e+12,-3.31855471011e+12,-0.0372429436764,
-0.582923137957,-0.0990562737901,-4.40553520674e+12,1.55473859858e+13,4.40553520674e+12,-1.55473859858e+13,-0.000736441213468,
1.53996714746,-0.210244228202,-2.92724863942e+13,-1.27786947045e+12,2.92724863942e+13,1.27786947045e+12,-0.0944772461579,
0.824202882684,-0.127511396592,1.59616313573e+12,-1.59566060273e+12,-1.59616313573e+12,1.59566060273e+12,-0.0420474117775,
2.18392191225,-0.16833953394,1.75207480436e+13,4.23148432928e+12,-1.75207480436e+13,-4.23148432928e+12,-0.131502258768,
-0.350455540246,-0.0314806014961,1.56628078847e+12,2.17332221213e+12,-1.56628078846e+12,-2.17332221212e+12,-0.0185758303716,
-1.33877567784,0.155912372826,-6.44459749575e+12,-1.62209401518e+12,6.44459749575e+12,1.62209401518e+12,0.017755487083,
-0.664094875448,-0.155369382921,2.43531377975e+12,436088267922.0,-2.43531377975e+12,-436088267922.0,-0.0164547754411,
-0.030277003986,-0.314065810298,-1.82155705089e+13,-1.4072043662e+12,1.82155705089e+13,1.4072043662e+12,-0.0490765987061,
-1.19725018345,-0.0558840130931,-7.54742663704e+12,7.14643925554e+12,7.54742663704e+12,-7.14643925554e+12,0.0271119979198,
-1.8485300169,-0.0637016906821,-8.51012858827e+12,-1.66101409929e+12,8.51012858827e+12,1.66101409929e+12,0.0472931306521,
-7.19420016362,-0.303432549453,-1.13804714874e+13,-1.57053466329e+12,1.13804714874e+13,1.57053466329e+12,0.42644835443,
0.797680637924,0.0501005107849,1.21038193423e+12,-1.51470785297e+13,-1.21038193423e+12,1.51470785297e+13,0.000568287432632,
-2.16259010093,-0.112948191839,1.57441695847e+12,-1.82412487104e+13,-1.57441695847e+12,1.82412487104e+13,0.114323754892,
2.33137406019,-0.0504723619381,1.55325768649e+12,2.89370838864e+13,-1.55325768649e+12,-2.89370838864e+13,-0.0665103912204,
